iata_code,latitude,longitude,country_code,country_name,city_code_list,city_name_list
CAD,48.8,-79.2,CA,Canada,SSQ,La Sarre
PBP,22.61417,-79.18036,CU,Cuba,BWW,Cayo Santa Maria=Cayo las Brujas
MIE,40.62146,-79.15253,US,United States,IDI,Indiana
MDN,39,-79.12,US,United States,PGC,Petersburg WV US Grant County
CHA,8.27486,-79.10963,PA,Panama,SIC,Isla San José
YWR,9.317,-79.1,PA,Panama,CTE,Carti Airport
HLB,43.08,-79.1,CA,Canada,XLV,Niagara Falls
BTL,36.28347,-79.0789,US,United States,TDF,Whitfield Farms Airport
ACB,22.24251,-79.07195,CU,Cuba,MJG,Yaguajay
YWN,34.6,-79.07,US,United States,LBT,Lumberton
FWA,8.62727,-79.03702,PA,Panama,OTD,Contadora Island
IRN,-8.167,-79.03,PE,Peru,SYC,Shiringayoc
YAB,48.23656,-79.02311,CA,Canada,YUY,Rouyn-Noranda
RMG,8.47167,-79.0006,PA,Panama,IVI,Viveros Island PA
EUF,26.70138,-78.99638,BS,Bahamas,WTD,West End
CEV,-2.889467,-78.984397,EC,Ecuador,CUE,Cuenca
SMD,9.45361,-78.97867,PA,Panama,NBL,Guna Yala
LCS,33.7,-78.97,US,United States,MYR,Myrtle Beach
CSC,9.55276,-78.9523,PA,Panama,PVE,El Porvenir
CSV,35.131828,-78.936694,US,United States,FBG,Beard Airport
UPL,40.32674,-78.92197,US,United States,JST,Johnstown
AAF,8.45,-78.92,PA,Panama,NMG,San Miguel PA
TMU,53.8056,-78.9169,CA,Canada,YKU,Chisasibi
ANQ,38.27,-78.9,US,United States,SHD,Shenandoah Valley Regional Airport
LSF,41.17812,-78.89864,US,United States,DUJ,DuBois
CSG,35.99403,-78.89862,US,United States,RDU,Durham=Raleigh
MKF,43.9228,-78.895,CA,Canada,YOO,Oshawa
CSJ,52.98,-78.83,CA,Canada,YNC,Wemindji
DCR,22.37937,-78.81987,CU,Cuba,UPA,Punta Alegre
FFT,1.79861,-78.81556,CO,Colombia,TCO,Tumaco
CWG,9.383,-78.8,PA,Panama,RIZ,Rio Alzucar Airport
DNN,22.02705,-78.78962,CU,Cuba,AVI,Ciego de Ávila
QJJ,39.6,-78.77,US,United States,CBE,Cumberland Airport
EKQ,51.20018,-78.7661,CA,Canada,YKQ,Waskaganish
PIM,42.93,-78.73,US,United States,RIC,Richmond
RID,48.6651,-78.69018,CA,Canada,XFO,Taschereau
JAP,41.9559,-78.64392,US,United States,BFD,Bradford
BHG,-1.24908,-78.61675,EC,Ecuador,ATF,Ambato
QFE,-0.93521,-78.61554,EC,Ecuador,LTX,Latacunga
FPK,9.44485,-78.58857,PA,Panama,NGN,Narganá
PLN,34.60434,-78.58723,US,United States,EYF,Fisher Field
YXZ,9.44648,-78.58289,PA,Panama,CZJ,Corazón de Jesús
NCR,22.48972,-78.57333,CU,Cuba,CCC,Cayo Coco
SIU,-0.22985,-78.52495,EC,Ecuador,UIO,Quito
YHN,-9.15032,-78.52366,PE,Peru,CHM,Chimbote
MOP,52.22927,-78.5219,CA,Canada,ZEM,Eastmain
LSL,-7.16378,-78.50027,PE,Peru,CJA,Cajamarca
FON,9.25,-78.5,PA,Panama,RIT,Rio Tigre Airport
GLR,41.41,-78.5,US,United States,STQ,St Marys Municipal Airport
RKW,9.408,-78.49,PA,Panama,TJC,Ticantiki Airport
CVG,38.02931,-78.47668,US,United States,CHO,Charlottesville
AMN,41.02728,-78.43919,US,United States,PSB,Bellefonte=Clearfield=Philipsburg
MCD,37.35598,-78.43833,US,United States,FVX,Farmville Municipal Airport
YSR,42.07756,-78.42974,US,United States,OLE,Olean
LSD,27.26112,-78.40264,BS,Bahamas,WKR,Walker’s Cay
LEX,9.25,-78.37,PA,Panama,TUE,Tupile
MMI,8.06509,-78.36702,PA,Panama,GHE,Garachiné
BGE,26.62789,-78.36496,BS,Bahamas,GBI,Grand Bahama Island
BZA,44.23,-78.363333,CA,Canada,YPQ,Peterborough
SME,18.27818,-78.3518,JM,Jamaica,NEG,Negril
LAN,2.667,-78.33,CO,Colombia,MQR,Mosquera
MGE,40.31119,-78.32418,US,United States,AOO,Martinsburg
VES,-2.73333,-78.3167,EC,Ecuador,MZD,Méndez Airport
FTY,36.09904,-78.30111,US,United States,LFN,Louisburg
YAM,43.94624,-78.2948,CA,Canada,XPH,Port Hope
XLY,48.56386,-78.24738,CA,Canada,YEY,Amos
HAO,9.30972,-78.23459,PA,Panama,PYC,Playón Chico
GDW,8.02685,-78.21043,PA,Panama,SAX,Sambú
CIU,60.80056,-78.19935,CA,Canada,AKV,Akulivik
JGL,7.58465,-78.18105,PA,Panama,BFQ,Puerto Piña
INR,38.92,-78.18,US,United States,FRR,Front Royal
NCQ,-2.467,-78.18,EC,Ecuador,SUQ,Sucua Airport
JXN,43.96792,-78.17073,CA,Canada,XGJ,Cobourg
NVG,38.15,-78.17,US,United States,GVE,Gordonsville Municipal Airport
ATL,1.8,-78.17,CO,Colombia,PYN,Payan
AHS,39.18,-78.17,US,United States,WGO,Winchester Regional Airport
MWO,7.51826,-78.16343,PA,Panama,JQE,Jaqué
LUK,8.40278,-78.14528,PA,Panama,PLP,La Palma
RFS,-2.29917,-78.1208,EC,Ecuador,XMS,Macas
DFI,58.47,-78.12,CA,Canada,YPH,Inukjuak
FOP,25.06667,-78.05,BS,Bahamas,SAQ,San Andros
TLH,-1.517,-78.03,EC,Ecuador,PTZ,Pastaza
SSM,9.2281,-78.02778,PA,Panama,AIL,Ailigandí
PDK,2.5,-78,CO,Colombia,ECR,El Charco
MGY,72.68,-78,CA,Canada,YIO,Pond Inlet
DWF,37.08043,-77.99723,US,United States,BKT,Blackstone
DAY,35.38488,-77.99277,US,United States,GSB,Goldsboro
SJO,39.401932,-77.984581,US,United States,MRB,Eastern West Virginia Regional Airport
ZRL,9.183,-77.98,PA,Panama,MPI,Mamitupo Airport
ABY,8.433,-77.97,PA,Panama,ACU,Achutupo Airport
AXV,2.433,-77.97,CO,Colombia,ISD,Iscuande
WBK,25.06729,-77.96937,BS,Bahamas,MSK,Mastic Point
XQP,9.1379,-77.93371,PA,Panama,UTU,Ustupo
SNJ,42.12,-77.93,US,United States,ELZ,Wellsville Municipal Airport-Tarantine Field
JAO,62.41733,-77.92528,CA,Canada,YIK,Ivujivik
JAE,18.47116,-77.91883,JM,Jamaica,MBJ,Montego Bay
JAJ,21.38083,-77.91694,CU,Cuba,CMW,Camagüey
SYQ,25.41254,-77.90264,BS,Bahamas,CCZ,Chub Cay
AOH,2.570133,-77.8986,CO,Colombia,GPI,Guapi
YEB,35.856253,-77.891933,US,United States,RWI,Rocky Mount-Wilson Regional Airport
NAB,40.38,-77.88,US,United States,MUU,Mount Union PA US
MBS,-6.23169,-77.86903,PE,Peru,CHH,Chachapoyas
LOZ,40.7934,-77.86,US,United States,SCE,State College
WSP,36.75,-77.85,US,United States,LVL,Lawrenceville VA US
ADG,25.74099,-77.84444,BS,Bahamas,GHC,Great Harbour Cay
FFO,-0.98675,-77.82202,EC,Ecuador,TNW,Tena
TYS,49.77,-77.8,CA,Canada,YNM,Matagami
TVI,24.69756,-77.79316,BS,Bahamas,ASD,Andros Town
RFR,48.053333,-77.782778,CA,Canada,YVO,Val-d'Or Airport
DKX,55.27,-77.78,CA,Canada,YGW,Kuujjuarapik
HYX,8.94672,-77.7508,PA,Panama,MPP,Mulatupo
SGH,8.10991,-77.73438,PA,Panama,ELE,El Real de Santa María
GVL,39.707944,-77.7295,US,United States,HGR,Hagerstown
SYV,0.81187,-77.71727,EC,Ecuador,TUA,Tulcán
ILN,36.44299,-77.70901,US,United States,RZZ,Roanoke Rapids
TOL,53.62528,-77.70417,CA,Canada,YGL,Radisson
MGR,8.133,-77.7,PA,Panama,PYV,Yaviza
BEF,42.5609,-77.69611,US,United States,DSV,Dansville
GPL,8.733,-77.68,PA,Panama,TUW,Tubala
PEU,24.28812,-77.679,BS,Bahamas,MAY,Mangrove Cay
DRE,0.861925,-77.671764,CO,Colombia,IPI,Ipiales
ARB,2.767,-77.65,CO,Colombia,TBD,Timbiqui
FNT,23.92361,-77.64889,BS,Bahamas,TZN,South Andros
MUL,40.68,-77.62,US,United States,RED,Mifflin County Airport
LCL,-9.347444,-77.598392,PE,Peru,ATA,Anta
YHF,24.16614,-77.58425,BS,Bahamas,COX,Congo Town
QPD,39.07852,-77.5551,US,United States,JYO,Leesburg Executive Airport
WDR,3.05,-77.55,CO,Colombia,LMX,Lopez De Micay
FDY,-9.533,-77.53,PE,Peru,RIM,San Nicolas Airport
DRK,38.72577,-77.51257,US,United States,MNZ,Manassas
DUH,18.04168,-77.50714,JM,Jamaica,MVJ,Mandeville
QMP,-2.38167,-77.5028,EC,Ecuador,TSC,Taisha
MCN,55.48819,-77.48898,CA,Canada,YMR,Merry Island
CDD,36.68709,-77.4847,US,United States,EMV,Emporia Municipal Airport
BCL,25.04571,-77.46621,BS,Bahamas,NAS,Nassau
WRB,38.944533,-77.455811,US,United States,WAS,Washington
FPY,41.13,-77.45,US,United States,LHV,Lock Haven
APN,38.26624,-77.44887,US,United States,EZF,Shannon Airport
MAC,8.66728,-77.41847,PA,Panama,PUE,Puerto Obaldía
TTQ,45.55512,-77.41656,CA,Canada,YXI,Killaloe
GKT,6.202917,-77.394675,CO,Colombia,BSC,José Celestino Mutis Airport
TMA,26.74055,-77.38358,BS,Bahamas,TCB,Treasure Cay
ECA,44.17,-77.37,CA,Canada,XVV,Belleville ON CA Railway Stati
TDZ,38.05,-77.35,US,United States,APH,A.P. Hill Army Airfield (Fort A P Hill)
PMZ,26.7833,-77.3333,BS,Bahamas,GTC,Green Turtle
TZC,6.55,-77.33,CO,Colombia,BHF,Bahia Cupica
PTK,8.233,-77.33,PA,Panama,CDE,Caledonia
YLD,8.633,-77.33,CO,Colombia,CPB,Capurganá Airport
PUZ,45.95222,-77.31917,CA,Canada,YWA,Petawawa
YIP,38.50782,-77.30608,US,United States,NYG,Quantico
OSC,8.517,-77.3,CO,Colombia,ACD,Alcides Fernández Airport
AHN,1.396247,-77.291478,CO,Colombia,PSO,Pasto
MOR,60.05056,-77.28694,CA,Canada,YPX,Puvirnituq
YZS,5.7,-77.28,CO,Colombia,NQU,Reyes Murillo Airport
DTW,48.4,-77.27,CA,Canada,XFK,Senneterre QC CA Railway Stati
BAI,45.864445,-77.251667,CA,Canada,YTA,Pembroke
TOC,39.83,-77.23,US,United States,GTY,Gettysburg Regional Airport
PJM,39.14344,-77.20137,US,United States,GAI,Gaithersburg
VLD,38.72,-77.18,US,United States,DAA,Fort Belvoir
MLJ,48.92,-77.17,CA,Canada,XEJ,Langford
DEO,-6.05861,-77.165,PE,Peru,RIJ,Rioja
VAD,-12.02,-77.13,PE,Peru,BLP,Bellavista
GLF,18.4025,-77.1048,JM,Jamaica,OCJ,Ocho Rios=Boscobel
EZM,26.51139,-77.08361,BS,Bahamas,MHH,Marsh Harbour
CTY,8.33,-77.08,CO,Colombia,GGL,Gilgal
OSU,8.033,-77.08,CO,Colombia,UNC,Unguia
RNI,38.33124,-77.05109,US,United States,DGN,Dahlgren
MNN,35.55,-77.05,US,United States,OCW,Washington NC US Warren Field
DTT,35.10849,-77.04411,US,United States,EWN,New Bern
LIO,3.8801,-77.03116,CO,Colombia,BUN,Buenaventura
CDK,-5.967,-77.02,PE,Peru,MBP,Moyobamba
UIZ,49.02965,-77.01622,CA,Canada,YLS,Lebel-sur-Quévillon
DET,41.24119,-77.00108,US,United States,IPT,Williamsport
CMH,-0.46645,-76.98719,EC,Ecuador,OCC,Puerto Francisco de Orellana
PMH,44.25365,-76.95386,CA,Canada,XIF,Napanee
DBN,20.96167,-76.95111,CU,Cuba,VTU,Las Tunas
TOO,38.98067,-76.93692,US,United States,CGS,College Park
OTR,36.67765,-76.92246,US,United States,FKN,Franklin
YQG,38.8,-76.92,US,United States,ADW,Camp Springs
SZJ,42.159889,-76.891611,US,United States,ELM,Elmira-Corning Regional Airport
YGZ,-12.00883,-76.88892,PE,Peru,SMG,Santa María
LCK,0.092439,-76.869314,EC,Ecuador,LGQ,Lago Agrio
MQW,40.79897,-76.86219,US,United States,SEG,Selinsgrove
CEU,39.07705,-76.82747,US,United States,BWI,Baltimore
MTC,17.98802,-76.82337,JM,Jamaica,KIN,Kingston
RBN,24.594258,-76.820214,BS,Bahamas,NMC,Norman's Cay Airport
AML,40.3,-76.82,US,United States,HAR,Harrisburg
GCY,8.45,-76.78,CO,Colombia,NCI,Necocli Airport
BRG,-6.93395,-76.77158,PE,Peru,SQU,Saposoa
CLW,25.54717,-76.76405,BS,Bahamas,SWL,Spanish Wells
GQQ,39.08702,-76.7593,US,United States,FME,Fort Meade
GER,44.15,-76.75,CA,Canada,XZK,Amherst NS CA Railway Station
AND,8.65,-76.75,CO,Colombia,ULS,Mulatos
SKY,8.1,-76.73,CO,Colombia,TRB,Turbo
LQK,39.95,-76.73,US,United States,THV,York
PIE,-7.1691,-76.728561,PE,Peru,JJI,Juanjui
KYO,7.81196,-76.71643,CO,Colombia,APO,Apartadó
LCQ,25.47551,-76.68161,BS,Bahamas,ELH,North Eleuthera District
YEL,7.683,-76.68,CO,Colombia,IGO,Chigorodó Airport
SPG,36.07,-76.65,US,United States,EDE,Edenton Municipal Airport
UPB,5.09351,-76.64973,CO,Colombia,COG,Condoto
LNP,20.37917,-76.64333,CU,Cuba,BYM,Bayamo
YZE,5.690758,-76.641181,CO,Colombia,UIB,El Caraño Airport
HTS,38.29124,-76.63579,US,United States,LTW,Leonardtown
SRQ,25.5,-76.63333,BS,Bahamas,HBI,Harbour Island
AVL,43.93113,-76.62672,CA,Canada,YDK,Main Duck Island
TPA,1.03043,-76.61633,CO,Colombia,VGZ,Villa Garzón
PHN,2.43823,-76.61316,CO,Colombia,PPN,Popayán
MZE,52.2219,-76.6125,CA,Canada,YOI,Opinaca
CHX,37.13,-76.61,US,United States,FAF,Mary Immaculate Hospital Heliport
MFD,6.517,-76.6,CO,Colombia,JUO,Jurado
YYU,40.434811,-76.569411,US,United States,MUI,Muir Army Airfield (Fort Indiantown Gap)
VNC,56.55535,-76.5522,CA,Canada,YUD,Umiujaq
DAV,38.3142,-76.55094,US,United States,XSM,Saint Mary's County
YAT,64.23378,-76.54372,CA,Canada,YTE,Cape Dorset
HAV,18.198806,-76.534528,JM,Jamaica,POT,Port Antonio
TRI,8.767,-76.53,CO,Colombia,SJR,San Juan D Ur
YZR,3.43722,-76.5225,CO,Colombia,CLO,Cali
VDI,0.505228,-76.500836,CO,Colombia,PUU,Puerto Asis
AYS,38.98,-76.5,US,United States,ANP,Annapolis
GSP,37.13,-76.5,US,United States,PHF,Hampton
XDX,42.44063,-76.49661,US,United States,ITH,Ithaca
GDC,-2.79139,-76.4747,PE,Peru,AOP,Andoas
GMU,24.17307,-76.4421,BS,Bahamas,TYM,Staniel Cay
GNV,8.867,-76.43,CO,Colombia,ARO,Arboletas
RTD,38.28374,-76.41853,US,United States,NHK,Naval Air Station Patuxent River
BOC,-0.13333,-76.41667,EC,Ecuador,TPC,Tarapoa
ATO,-6.508742,-76.373247,PE,Peru,TPP,Tarapoto
XCM,-8.467,-76.35,PE,Peru,UCZ,Uchiza Airport
ZPH,24.84252,-76.34056,BS,Bahamas,CEL,Cape Eleuthera
LPR,51.71695,-76.3328,CA,Canada,YNS,Nemiscau
GRD,25.2847,-76.331,BS,Bahamas,GHB,Governor's Harbour District (historical)
XWY,20.78559,-76.31511,CU,Cuba,HOG,Holguín
PGD,39.39,-76.29,US,United States,EDG,Weide Army Heliport (Aberdeen Proving Ground)
DNL,36.75,-76.25,US,United States,HTW,Lawrence County Airpark
VJI,4.088358,-76.235133,CO,Colombia,ULQ,Farfan Airport
LAL,-13.74486,-76.22028,PE,Peru,PIO,Pisco
ZZV,3.733,-76.22,CO,Colombia,LPE,La Primavera
AGS,-9.878811,-76.204797,PE,Peru,HUU,Huanuco
SPA,24.9,-76.2,BS,Bahamas,RSD,Rock Sound=South Eleuthera
BJJ,53.572,-76.19,CA,Canada,YAR,La Grande-3
FQD,44.35,-76.18,CA,Canada,XGW,Gananoque
QSN,6.333,-76.18,CO,Colombia,URR,Urrao
XWA,36.260581,-76.174572,US,United States,ECG,Elizabeth City Municipal Airport
NEN,42.6,-76.17,US,United States,CTX,Cortland NY US
FMY,8.5,-76.17,CO,Colombia,SCA,Santa Catalina
YEM,39.466219,-76.168808,US,United States,APG,Phillips Army Airfield
CLE,43.12,-76.12,US,United States,SYR,Syracuse
BOW,-5.89377,-76.11821,PE,Peru,YMS,Yurimaguas
LEE,1.857769,-76.085719,CO,Colombia,PTX,Pitalito
YGT,38.56317,-76.07883,US,United States,CGE,Cambridge
APF,38.8,-76.07,US,United States,ESN,Easton Municipal Airport
TBR,44.90452,-76.02333,CA,Canada,YSH,Smiths Falls
EYW,-9.28708,-76.00477,PE,Peru,TGI,Tingo María
RSW,40.98,-76,US,United States,HZL,Hazleton
GIF,42.208689,-75.979839,US,United States,BGM,Binghamton
XZC,46.38,-75.97,CA,Canada,YMW,Maniwaki
MRN,40.3785,-75.96525,US,United States,RDG,Reading
MRK,4.76086,-75.95561,CO,Colombia,CRC,Cartago
AIK,4.767,-75.95,CO,Colombia,SQB,Piedras CO Santa Ana
YGD,44.25,-75.9,US,United States,AXB,Alexandria Bay
ADZ,8.74798,-75.88143,CO,Colombia,MTR,Montería
NQX,41.24591,-75.88131,US,United States,AVP,Scranton=Wilkes-Barre
JAX,5.667,-75.88,CO,Colombia,ADN,Andes
BKL,23.56123,-75.87484,BS,Bahamas,GGT,George Town
ZKE,0.06667,-75.87,EC,Ecuador,PYO,Putumayo
XTY,3.217,-75.85,CO,Colombia,HRR,La Herrera
YFA,19.96977,-75.83541,CU,Cuba,SCU,Santiago de Cuba
LIY,39.98316,-75.82384,US,United States,CTH,Coatesville
VQQ,41.2,-75.82,US,United States,CYE,Crystal Lake PA US
YKD,36.25734,-75.78761,US,United States,DUF,Duck
CRW,4.452775,-75.766447,CO,Colombia,AXM,Armenia
GWV,37.64318,-75.76106,US,United States,MFV,Melfa
USC,44.63947,-75.75022,CA,Canada,XBR,Brockville
EHO,3.7,-75.75,CO,Colombia,CPL,Chaparral
QMA,4.812675,-75.739519,CO,Colombia,PEI,Pereira
VRO,22.1818,-75.7295,BS,Bahamas,DCT,Duncan Town
PKB,35.9,-75.7,US,United States,MEO,Dare County Regional Airport
CYO,9.033,-75.7,CO,Colombia,LRI,Lorica
AVO,3.3,-75.7,CO,Colombia,PLA,Planadas
CAK,45.41117,-75.69812,CA,Canada,YOW,Ottawa
YCE,9.400925,-75.691317,CO,Colombia,CVE,Coveñas
CRG,35.21934,-75.69016,US,United States,HNC,Hatteras
SSI,36.03072,-75.67601,US,United States,FFA,Kill Devil Hills
CGF,24.629,-75.67306,BS,Bahamas,ATC,Arthur’s Town
NEA,62.1792,-75.66726,CA,Canada,YSW,Salluit
BQK,2.16667,-75.6667,CO,Colombia,GLJ,La Jagua Airport
FHB,20.73424,-75.65722,CU,Cuba,PST,Guatemala
PHD,40.23,-75.65,US,United States,PTW,Pottstown
SEF,1.61438,-75.60623,CO,Colombia,FLA,Florencia
VRA,6.21996,-75.59052,CO,Colombia,MDE,Medellín
ISM,39.21928,-75.58576,US,United States,DOV,Cheswold=Dover
NRB,9.50945,-75.5854,CO,Colombia,TLU,Tolú
IMM,39.98986,-75.57836,US,United States,OQN,Brandywine Airport
LNN,39.73,-75.55,US,United States,PHL,Philadelphia
HKY,20.68964,-75.54379,CU,Cuba,ICR,Nícaro
BNL,-0.75,-75.53333,EC,Ecuador,TPN,Tiputini
YTS,5.083,-75.53,CO,Colombia,NPU,San Pedro Uraba
GCM,42.56725,-75.52652,US,United States,OIC,Norwich
PVA,2.667,-75.52,CO,Colombia,AYG,Yaguara Airport
DWS,5.06889,-75.51738,CO,Colombia,MZL,Manizales
ORL,10.39972,-75.51444,CO,Colombia,CTG,Cartagena
UST,38.340525,-75.510289,US,United States,SBY,Salisbury-Wicomico County Regional Airport
MCO,-11.77584,-75.49656,PE,Peru,JAU,Jauja
TYL,40.60843,-75.49018,US,United States,ABE,Allentown
XDQ,44.69423,-75.48634,US,United States,OGS,Ogdensburg
SFB,24.31425,-75.45882,BS,Bahamas,TBI,Cat Island
YUX,24.3,-75.45,BS,Bahamas,CXY,Cat Cay Airport
YXU,7.97174,-75.4325,CO,Colombia,MTB,Montelíbano
BLF,43.23,-75.41,US,United States,RME,Griffiss International Airport
PVZ,42.32,-75.4,US,United States,SXY,Sidney NY US
SAV,40.08927,-75.39602,US,United States,KPD,King of Prussia
BKW,37.93,-75.38,US,United States,WAL,Chincoteague
YQS,43.15,-75.38,US,United States,UCA,Utica
XIO,41.13759,-75.37463,US,United States,MPO,Mount Pocono
IKB,40.44177,-75.34157,US,United States,UKT,Quakertown
SVN,2.95015,-75.294,CO,Colombia,NVA,Neiva
CUB,0.7167,-75.27,CO,Colombia,SQF,Solano
MMT,23.58169,-75.26652,BS,Bahamas,SML,Stella Maris
CAE,40.15233,-75.26629,US,United States,BBX,Blue Bell
YVV,7.6,-75.25,CO,Colombia,CAQ,Caucasia
SFW,2.217,-75.25,CO,Colombia,SRO,Santana Ramos
AKC,0.74589,-75.23386,CO,Colombia,TQS,Tres Esquinas
DAB,39.88,-75.23,US,United States,BOS,Boston
MTH,20.14444,-75.20917,CU,Cuba,GAO,Guantánamo
YCN,40.99954,-75.18129,US,United States,ESP,East Stroudsburg
XFD,1.917,-75.17,CO,Colombia,PCC,Puerto Rico CO
SNC,-15.35,-75.17,PE,Peru,APE,San Juan Aposento PE
XDY,8.683,-75.17,CO,Colombia,SRS,San Marcos
YSB,-15.36528,-75.16222,PE,Peru,SJA,San Juan de Marcona
SYP,8.3,-75.15,CO,Colombia,AYA,Ayapel
SVH,40.32,-75.13,US,United States,DYL,Doylestown
EVB,38.72,-75.13,US,United States,REH,Rehoboth Beach
YOS,38.32,-75.12,US,United States,OCE,Ocean City Airport
CLT,42.45,-75.12,US,United States,ONH,Oneonta
XAW,23.17919,-75.1131,BS,Bahamas,LGI,Long Island=Deadman's Cay
QCO,45.3,-75.08,CA,Canada,XZB,Casselman
TNT,6.91016,-75.07764,CO,Colombia,AFI,Amalfi
XIB,39.367806,-75.072222,US,United States,MIV,Millville
OGB,-3.81417,-75.05833,PE,Peru,TDP,Trompeteros
OBE,40.78,-75.05,US,United States,NYC,New York City
XBW,39.48,-75.03,US,United States,JVI,Central Jersey Regional Airport
